"PROJECT_ID","SAMPLE_ID","MATRIX","COLLECT_DATE","LAB_SAMPLE_ID","SAMPLE_TYPE","LOCATION","REC_DATE","RUN_DATE_TIME","ANL_BATCH","PRP_BATCH","EXTRACTION_CODE","EXTRACTED_DATE","ANALYTE","DISSOLVED","CAS_NUMBER","ANALYTE_FLAG","ANALYTICAL_METHOD",RESULT,"RESULTFLAG","TEXT_RESULT",MDL,REPDL,"UNITS",ANALYTICAL_CUT,INITIAL_WT_VOL,FINAL_VOL,PCT_SOLIDS,TDF,AMOUNT_SPIKED,PERCENT_RECOVERED,REC_LIMIT_LOW,REC_LIMIT_HIGH,INITIAL_CONC,SAMPLE_RPD,RPD_LIMIT_LOW,RPD_LIMIT_HIGH,REP_SIG_DIGS,"ALLOWABLE_LIMIT","ANALYSIS_GROUP",METHOD_ORDER,ANALYTE_ORDER,"ANALYST",LOQ,LOD,DL
"Hub USTs 17873","P39","2","10/10/2017 13:00","1177304020","PS","","10/12/2017 14:11","10/19/2017 17:18","VMS17344","VXX31562","SW5035A","10/10/2017 13:00","sec-Butylbenzene",".","135-98-8","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,97.763,28.86203541778,96,,,,,,,,,,3,"","Volatile GC/MS",90,49,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P39","2","10/10/2017 13:00","1177304020","PS","","10/12/2017 14:11","10/19/2017 17:18","VMS17344","VXX31562","SW5035A","10/10/2017 13:00","Styrene",".","100-42-5","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,97.763,28.86203541778,96,,,,,,,,,,3,"","Volatile GC/MS",90,18,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P39","2","10/10/2017 13:00","1177304020","PS","","10/12/2017 14:11","10/19/2017 17:18","VMS17344","VXX31562","SW5035A","10/10/2017 13:00","tert-Butylbenzene",".","98-06-6","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,97.763,28.86203541778,96,,,,,,,,,,3,"","Volatile GC/MS",90,66,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P39","2","10/10/2017 13:00","1177304020","PS","","10/12/2017 14:11","10/19/2017 17:18","VMS17344","VXX31562","SW5035A","10/10/2017 13:00","Tetrachloroethene",".","127-18-4","N","SW8260C",0,"U","",,7.68,"ug/Kg",1,97.763,28.86203541778,96,,,,,,,,,,3,"","Volatile GC/MS",90,27,"NRO",7.68,3.84,2.4
"Hub USTs 17873","P39","2","10/10/2017 13:00","1177304020","PS","","10/12/2017 14:11","10/19/2017 17:18","VMS17344","VXX31562","SW5035A","10/10/2017 13:00","Toluene",".","108-88-3","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,97.763,28.86203541778,96,,,,,,,,,,3,"","Volatile GC/MS",90,2,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P39","2","10/10/2017 13:00","1177304020","PS","","10/12/2017 14:11","10/19/2017 17:18","VMS17344","VXX31562","SW5035A","10/10/2017 13:00","Toluene-d8 (surr)",".","2037-26-5","S","SW8260C",95.9,"=","",,0,"%",1,97.763,28.86203541778,96,,445,95.9,85,116,,,,,3,"","Volatile GC/MS",90,68,"NRO",0,0,0
"Hub USTs 17873","P39","2","10/10/2017 13:00","1177304020","PS","","10/12/2017 14:11","10/19/2017 17:18","VMS17344","VXX31562","SW5035A","10/10/2017 13:00","trans-1,2-Dichloroethene",".","156-60-5","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,97.763,28.86203541778,96,,,,,,,,,,3,"","Volatile GC/MS",90,75,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P39","2","10/10/2017 13:00","1177304020","PS","","10/12/2017 14:11","10/19/2017 17:18","VMS17344","VXX31562","SW5035A","10/10/2017 13:00","trans-1,3-Dichloropropene",".","10061-02-6","N","SW8260C",0,"U","",,7.68,"ug/Kg",1,97.763,28.86203541778,96,,,,,,,,,,3,"","Volatile GC/MS",90,21,"NRO",7.68,3.84,2.4
"Hub USTs 17873","P39","2","10/10/2017 13:00","1177304020","PS","","10/12/2017 14:11","10/19/2017 17:18","VMS17344","VXX31562","SW5035A","10/10/2017 13:00","Trichloroethene",".","79-01-6","N","SW8260C",0,"U","",,6.15,"ug/Kg",1,97.763,28.86203541778,96,,,,,,,,,,3,"","Volatile GC/MS",90,74,"NRO",6.15,3.08,1.91
"Hub USTs 17873","P39","2","10/10/2017 13:00","1177304020","PS","","10/12/2017 14:11","10/19/2017 17:18","VMS17344","VXX31562","SW5035A","10/10/2017 13:00","Trichlorofluoromethane",".","75-69-4","N","SW8260C",0,"U","",,30.7,"ug/Kg",1,97.763,28.86203541778,96,,,,,,,,,,3,"","Volatile GC/MS",90,54,"NRO",30.7,15.4,9.22
"Hub USTs 17873","P39","2","10/10/2017 13:00","1177304020","PS","","10/12/2017 14:11","10/19/2017 17:18","VMS17344","VXX31562","SW5035A","10/10/2017 13:00","Vinyl acetate",".","108-05-4","N","SW8260C",0,"U","",,61.5,"ug/Kg",1,97.763,28.86203541778,96,,,,,,,,,,3,"","Volatile GC/MS",90,99,"NRO",61.5,30.8,19.1
"Hub USTs 17873","P39","2","10/10/2017 13:00","1177304020","PS","","10/12/2017 14:11","10/19/2017 17:18","VMS17344","VXX31562","SW5035A","10/10/2017 13:00","Vinyl chloride",".","75-01-4","N","SW8260C",0,"U","",,6.15,"ug/Kg",1,97.763,28.86203541778,96,,,,,,,,,,3,"","Volatile GC/MS",90,46,"NRO",6.15,3.08,1.91
"Hub USTs 17873","P39","2","10/10/2017 13:00","1177304020","PS","","10/12/2017 14:11","10/19/2017 17:18","VMS17344","VXX31562","SW5035A","10/10/2017 13:00","Xylenes (total)",".","1330-20-7","N","SW8260C",183,"=","",,46.1,"ug/Kg",1,97.763,28.86203541778,96,,,,,,,,,,3,"","Volatile GC/MS",90,63,"NRO",46.1,23.1,14
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/13/2017 16:00","SPT10343","","","","Total Solids",".","PCT_Solids","N","SM21 2540G",95,"=","",,,"%",1,1,1,95,,,,,,,,,,3,"","Solids",1200,2,"MWJ",,,
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/17/2017 18:43","VFC13949","VXX31535","SW5035A","10/10/2017 13:30","4-Bromofluorobenzene (surr)",".","460-00-4","S","AK101",83.3,"=","",,0,"%",1,103.647,30.22024645261,95,,0.603,83.3,50,150,,,,,3,"","Volatile Fuels Department",40,15,"ST",0,0,0
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/17/2017 18:43","VFC13949","VXX31535","SW5035A","10/10/2017 13:30","Gasoline Range Organics",".","GRO","N","AK101",0,"U","",,1.54,"mg/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile Fuels Department",40,5,"ST",1.54,0.77,0.461
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/18/2017 20:59","XFC13897","XXX38655","SW3550C","10/13/2017 12:17","5a Androstane (surr)",".","5d Androstane","S","AK102",92.7,"=","",,0,"%",1,30.363,1,95,,3.29,92.7,50,150,,,,,3,"","Semivolatile Organic Fuels Department",65,3,"JMG",0,0,0
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/18/2017 20:59","XFC13897","XXX38655","SW3550C","10/13/2017 12:17","Diesel Range Organics",".","DRO","N","AK102",0,"U","",,20.8,"mg/Kg",1,30.363,1,95,,,,,,,,,,3,"","Semivolatile Organic Fuels Department",65,1,"JMG",20.8,10.4,6.45
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","1,1,1,2-Tetrachloroethane",".","630-20-6","N","SW8260C",0,"U","",,12.3,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,33,"NRO",12.3,6.15,3.81
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","1,1,1-Trichloroethane",".","71-55-6","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,70,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","1,1,2,2-Tetrachloroethane",".","79-34-5","N","SW8260C",0,"U","",,7.68,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,24,"NRO",7.68,3.84,2.39
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","1,1,2-Trichloroethane",".","79-00-5","N","SW8260C",0,"U","",,6.14,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,86,"NRO",6.14,3.07,1.9
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","1,1-Dichloroethane",".","75-34-3","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,71,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","1,1-Dichloroethene",".","75-35-4","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,51,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","1,1-Dichloropropene",".","563-58-6","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,85,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","1,2,3-Trichlorobenzene",".","87-61-6","N","SW8260C",0,"U","",,30.7,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,88,"NRO",30.7,15.4,9.21
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","1,2,3-Trichloropropane",".","96-18-4","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,42,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","1,2,4-Trichlorobenzene",".","120-82-1","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,22,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","1,2,4-Trimethylbenzene",".","95-63-6","N","SW8260C",0,"U","",,30.7,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,64,"NRO",30.7,15.4,9.21
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","1,2-Dibromo-3-chloropropane",".","96-12-8","N","SW8260C",0,"U","",,61.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,25,"NRO",61.4,30.7,19
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","1,2-Dibromoethane",".","106-93-4","N","SW8260C",0,"U","",,6.14,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,31,"NRO",6.14,3.07,1.9
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","1,2-Dichlorobenzene",".","95-50-1","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,77,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","1,2-Dichloroethane",".","107-06-2","N","SW8260C",0,"U","",,6.14,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,7,"NRO",6.14,3.07,1.9
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","1,2-Dichloroethane-D4 (surr)",".","17060-07-0","S","SW8260C",108,"=","",,0,"%",1,103.647,30.22024645261,95,,439,108,71,136,,,,,3,"","Volatile GC/MS",90,62,"NRO",0,0,0
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","1,2-Dichloropropane",".","78-87-5","N","SW8260C",0,"U","",,6.14,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,84,"NRO",6.14,3.07,1.9
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","1,3,5-Trimethylbenzene",".","108-67-8","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,8,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","1,3-Dichlorobenzene",".","541-73-1","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,87,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","1,3-Dichloropropane",".","142-28-9","N","SW8260C",0,"U","",,6.14,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,30,"NRO",6.14,3.07,1.9
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","1,4-Dichlorobenzene",".","106-46-7","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,6,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","2,2-Dichloropropane",".","594-20-7","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,80,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","2-Butanone (MEK)",".","78-93-3","N","SW8260C",0,"U","",,154,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,52,"NRO",154,77,47.9
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","2-Chlorotoluene",".","95-49-8","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,72,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","2-Hexanone",".","591-78-6","N","SW8260C",0,"U","",,61.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,83,"NRO",61.4,30.7,19
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","4-Bromofluorobenzene (surr)",".","460-00-4","S","SW8260C",129,"=","",,0,"%",1,103.647,30.22024645261,95,,603,129,55,151,,,,,3,"","Volatile GC/MS",90,69,"NRO",0,0,0
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","4-Chlorotoluene",".","106-43-4","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,9,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","4-Isopropyltoluene",".","99-87-6","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,14,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","4-Methyl-2-pentanone (MIBK)",".","108-10-1","N","SW8260C",0,"U","",,154,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,12,"NRO",154,77,47.9
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","Benzene",".","71-43-2","N","SW8260C",0,"U","",,7.68,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,1,"NRO",7.68,3.84,2.39
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","Bromobenzene",".","108-86-1","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,40,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","Bromochloromethane",".","74-97-5","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,44,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","Bromodichloromethane",".","75-27-4","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,50,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","Bromoform",".","75-25-2","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,59,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","Bromomethane",".","74-83-9","N","SW8260C",0,"U","",,123,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,43,"NRO",123,61.5,38.1
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","Carbon disulfide",".","75-15-0","N","SW8260C",0,"U","",,61.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,5,"NRO",61.4,30.7,19
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","Carbon tetrachloride",".","56-23-5","N","SW8260C",0,"U","",,7.68,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,32,"NRO",7.68,3.84,2.39
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","Chlorobenzene",".","108-90-7","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,10,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","Chloroethane",".","75-00-3","N","SW8260C",0,"U","",,123,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,48,"NRO",123,61.5,38.1
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","Chloroform",".","67-66-3","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,34,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","Chloromethane",".","74-87-3","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,42,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","cis-1,2-Dichloroethene",".","156-59-2","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,13,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","cis-1,3-Dichloropropene",".","10061-01-5","N","SW8260C",0,"U","",,7.68,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,16,"NRO",7.68,3.84,2.39
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","Dibromochloromethane",".","124-48-1","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,29,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","Dibromomethane",".","74-95-3","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,20,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","Dichlorodifluoromethane",".","75-71-8","N","SW8260C",0,"U","",,30.7,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,47,"NRO",30.7,15.4,9.21
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","Ethylbenzene",".","100-41-4","N","SW8260C",0,"U","",,15.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,3,"NRO",15.4,7.7,4.79
"Hub USTs 17873","P41","2","10/10/2017 13:30","1177304021","PS","","10/12/2017 14:11","10/19/2017 17:34","VMS17344","VXX31562","SW5035A","10/10/2017 13:30","Freon-113",".","76-13-1","N","SW8260C",0,"U","",,61.4,"ug/Kg",1,103.647,30.22024645261,95,,,,,,,,,,3,"","Volatile GC/MS",90,99,"NRO",61.4,30.7,19
